Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6587677597999573,0.662999392875907,0.6150382730276654,0.6592379077700952,713059200
2000-05-31,0.6319655776023865,0.6865101180461626,0.6305550334257314,0.6535956460055985,433507200
2000-06-01,0.6705229878425598,0.6738142236522132,0.6046932492390147,0.615038108994818,903840000
2000-06-02,0.6963847279548645,0.750459066138898,0.6695826327996489,0.7053190442765475,792848000
2000-06-05,0.686980128288269,0.7166033079055977,0.6747545774720028,0.7020268171166152,323668800
2000-06-06,0.6987354755401611,0.7278884547921347,0.6794571565679822,0.6919178556338459,525481600
2000-06-07,0.7264780402183533,0.7297693263684689,0.6893311358631231,0.7043786297527905,337019200
2000-06-08,0.7133120894432068,0.7410545297471692,0.7006163393885947,0.734472007694936,238526400
2000-06-09,0.7203658819198608,0.7368230698173731,0.7100210194189006,0.7278887516731737,252358400
2000-06-12,0.6860398054122925,0.7255376474202381,0.6836889155849356,0.7250674493651255,290337600
2000-06-13,0.7109612822532654,0.7123718264447024,0.6634695124191821,0.6860399271019888,351456000
2000-06-14,0.6803977489471436,0.7241272304462469,0.6780468084834735,0.7123718249903269,277446400
2000-06-15,0.694974422454834,0.7024973434801088,0.6695828626522937,0.6865103013253201,248572800
2000-06-16,0.6860398054122925,0.7053189803780823,0.670052770193841,0.7034373845719787,303564800
2000-06-19,0.7269483804702759,0.7363528964841627,0.6756951217345286,0.6813381527772054,394004800
2000-06-20,0.7617443203926086,0.781963040761758,0.7401142522799776,0.741054598310411,501390400
2000-06-21,0.8369786739349365,0.8567271983416352,0.7570425727787828,0.7598637116275567,490000000
2000-06-22,0.8087649941444397,0.8670718655137517,0.8059439061542403,0.8388592277680741,467712000
2000-06-23,0.7777314186096191,0.8219311007204099,0.7645654682281618,0.809235348502829,204965600
2000-06-26,0.8144080638885498,0.8238125782764484,0.7843147328224652,0.7899569090796629,185354400
2000-06-27,0.7786717414855957,0.8350969723275229,0.7767909992316149,0.809235272168008,203470400
2000-06-28,0.8191102147102356,0.8332165146831109,0.7749105216710787,0.8021828255048182,286428800
2000-06-29,0.7711488604545593,0.8115870558681849,0.7683269182375883,0.7984211060839701,203660800
2000-06-30,0.7880762815475464,0.8266337866416832,0.7777314196867895,0.7946588549544726,323097600
2000-07-03,0.8021826148033142,0.8172292571601726,0.7843148337307875,0.7843148337307875,70828800
2000-07-05,0.7767908573150635,0.8303949900948159,0.7636249105809099,0.8012420088729938,265216000
2000-07-06,0.7796120643615723,0.7965403010923842,0.7466976445066698,0.7899569249251385,309545600
2000-07-07,0.8191102147102356,0.8247532469854846,0.7843150397391353,0.7913677628204906,263603200
2000-07-10,0.8595483899116516,0.8764766313069986,0.8087652728975318,0.8139381566216685,397796000
2000-07-11,0.8567270040512085,0.8915229672194479,0.8341565423284504,0.8576672997473633,357896000
2000-07-12,0.8858798146247864,0.8868201101372729,0.8482626703712216,0.8745945608557072,225433600
2000-07-13,0.8501445651054382,0.9122120261826362,0.8238126653528534,0.8802379495764796,445659200
2000-07-14,0.8680122494697571,0.8877607714430452,0.8557866965340646,0.8595481810528623,190276800
2000-07-17,0.8774166107177734,0.8849394775592866,0.8595479813456036,0.8764762146945103,260002400
2000-07-18,0.8614289164543152,0.8858801240048467,0.8557867396161897,0.8802379471667212,318404800
2000-07-19,0.792777955532074,0.8548462103715926,0.7786716618208144,0.8303950568480981,457872800
2000-07-20,0.8294546604156494,0.8586076422055894,0.814407971477897,0.8275739184686216,465572800
2000-07-21,0.80594402551651,0.8369786096584733,0.7965403640070698,0.8179345301725222,196235200
2000-07-24,0.732591450214386,0.7955992649215456,0.7147228135975063,0.7908974335712023,412171200
2000-07-25,0.7532804012298584,0.76174452222868,0.7382337056015141,0.7570426903824673,211607200
2000-07-26,0.7532804012298584,0.7711490397312187,0.7410547946644169,0.749989113915097,210470400
2000-07-27,0.7824332118034363,0.801242192156885,0.7504591355140396,0.7523398778546359,294985600
2000-07-28,0.7269483804702759,0.789957045658829,0.7053191638602474,0.7866657588650493,237893600
2000-07-31,0.7645655274391174,0.7767911326637358,0.7335318435305287,0.7396441690137091,155299200
2000-08-01,0.7419949769973755,0.7697374192112673,0.741054580765096,0.7570424718683729,137284000
2000-08-02,0.7109612822532654,0.7513994773202562,0.7100209362003448,0.7372931815959789,162355200
2000-08-03,0.7222465872764587,0.7231869836806775,0.6658213465238844,0.6855698216848346,339897600
2000-08-04,0.7128418684005737,0.7711486848867153,0.6968548338490796,0.7443465932777856,263121600
2000-08-07,0.7213059663772583,0.7382333463267694,0.7100207618076848,0.720365620555302,187348000
2000-08-08,0.7034375071525574,0.7222464873408756,0.6968549843544298,0.7213061412908894,176674400
2000-08-09,0.7147228717803955,0.7288292207897932,0.7109614365283881,0.7241273890566915,379640800
2000-08-10,0.715662956237793,0.728828903025842,0.7128418684727298,0.7222463314246272,251714400
2000-08-11,0.7175444960594177,0.7222463257053241,0.6855695733966746,0.7048487474074476,238056000
2000-08-14,0.7081402540206909,0.7175447198309678,0.6968550457207081,0.7161333719338538,156660000
2000-08-15,0.7024971842765808,0.7213061650853705,0.6996760958094479,0.7109613034879124,114200800
2000-08-16,0.7297695279121399,0.7372933020469008,0.7043788242841988,0.7053192207148634,143673600
2000-08-17,0.7739697694778442,0.7890164581207475,0.7269481580533449,0.7278885038963812,270900000
2000-08-18,0.7523397207260132,0.7796119605800788,0.7504589787782162,0.7730294390989423,190176000
2000-08-21,0.7598634958267212,0.7758505307108229,0.7466975487660893,0.7561011581029549,134467200
2000-08-22,0.7777314186096191,0.7946588538538575,0.7579829450544675,0.7617443796931336,276802400
2000-08-23,0.8172290325164795,0.823812457813107,0.7683267300495258,0.7744399573187729,236863200
2000-08-24,0.8442661762237549,0.8520249957137312,0.8031226959374496,0.8226361138964745,310766400
2000-08-25,0.8548462390899658,0.865191099249734,0.8482628631796936,0.850144459114256,334460000
2000-08-28,0.8736543655395508,0.887760709982151,0.8586077253685147,0.86142881345025,359004800
2000-08-29,0.890582799911499,0.8943441841347873,0.8680122847108249,0.8708333731024036,267030400
2000-08-30,0.8952845335006714,0.9028083060352401,0.8832940295428136,0.8877607609661027,285392800
2000-08-31,0.916914701461792,0.9253779666561542,0.8868204132625052,0.8872906114035628,419596800
2000-09-01,0.9545319676399231,0.9573530566572582,0.9197359917371984,0.9225570807545337,256872000
2000-09-05,0.9394842386245728,0.9648758429890103,0.9366631501472019,0.9427764292902601,298642400
2000-09-06,0.8792974948883057,0.9385438636040077,0.8689526341258289,0.9234971221436684,355404000
2000-09-07,0.9329017996788025,0.9413658690040277,0.8764765123948767,0.8896424629852417,217464800
2000-09-08,0.8858798146247864,0.9272583418246785,0.8802376397571047,0.9272583418246785,195518400
2000-09-11,0.8792974948883057,0.9084504811315485,0.8745948106046886,0.8830589793569518,187381600
2000-09-12,0.8689524531364441,0.9037485126450382,0.8576671984952955,0.8628400798160893,187997600
2000-09-13,0.8727139830589294,0.8952843930888323,0.8539058604991309,0.8539058604991309,305984000
2000-09-14,0.8555516004562378,0.8971651865623942,0.854846253089759,0.8811781499906695,426552000
2000-09-15,0.8311004638671875,0.8755360457845739,0.8162888710899877,0.8689526692248256,394514400
2000-09-18,0.9126821756362915,0.9140926695503206,0.8285144519370895,0.8313355402133684,424536000
2000-09-19,0.9018678069114685,0.9103310706771539,0.8811780877152986,0.8990459154039093,271510400
2000-09-20,0.9185601472854614,0.9244373716648008,0.8811780470556839,0.8938737959281686,227388000
2000-09-21,0.8529655933380127,0.8971652204096012,0.8313355258978866,0.8802378874576486,510490400
2000-09-22,0.7852550148963928,0.7890164989112005,0.752339744570112,0.7570423780622273,726700800
2000-09-25,0.8050034046173096,0.8350967283897212,0.7833741467649946,0.7937181508041657,435551200
2000-09-26,0.7739697694778442,0.8238124686555534,0.773029423634808,0.8021824048534772,290936800
2000-09-27,0.7363527417182922,0.7937183135830145,0.7260078817479332,0.7786716737230328,402259200
2000-09-28,0.8050034046173096,0.8097060373522965,0.7241269911508014,0.7419947655939111,979585600
2000-09-29,0.38745471835136414,0.436357082741886,0.38181254156936095,0.42413147908822746,7421640800
2000-10-02,0.364885151386261,0.4025022852583288,0.3535999434220854,0.4015619140414579,2424788800
2000-10-03,0.33573201298713684,0.3761702174432308,0.33385044269091346,0.37522984664388376,2038120000
2000-10-04,0.3554806411266327,0.35736135834453,0.3291487417839192,0.336672514689528,1466024000
2000-10-05,0.3319697678089142,0.36864652155067423,0.3310293968205787,0.3535998574878163,873006400
2000-10-06,0.33385056257247925,0.34513576957841097,0.3159827827194448,0.34137431014237596,612656800
2000-10-09,0.3272680342197418,0.3441954188262154,0.3178635187067661,0.3404339842794665,597564800
2000-10-10,0.3141021132469177,0.3376129019653973,0.30845905687018205,0.3253873219662589,691101600
2000-10-11,0.29529306292533875,0.31598278503915633,0.2877701691100967,0.3028168356625248,1198422400
2000-10-12,0.30093610286712646,0.3131616804652831,0.2934123305204496,0.30563790811860625,1191064000
2000-10-13,0.3319697678089142,0.3329101387972497,0.30093606869486283,0.304697502424102,1247752800
2000-10-16,0.32350659370422363,0.34983849538184575,0.3216249973975173,0.3357321732946732,820176000
2000-10-17,0.30281683802604675,0.3300891081360992,0.29623429019129766,0.32632764864309177,601720000
2000-10-18,0.30281683802604675,0.3169231586567059,0.2821271157507434,0.29247197688839505,834265600
2000-10-19,0.2849491238594055,0.298115076386315,0.2755446316961667,0.2882404110946405,1506724800
2000-10-20,0.29341235756874084,0.30657830747572146,0.2849490671566,0.286829809520212,791263200
2000-10-23,0.30657821893692017,0.3094001603652369,0.29247190192199246,0.3049325761220302,551292000
2000-10-24,0.2840086817741394,0.31410203703772155,0.2830683107225003,0.3112809238828043,804451200
2000-10-25,0.27836570143699646,0.2887105642536382,0.2774253552451665,0.2868298467579185,663969600
2000-10-26,0.27836570143699646,0.284008757958309,0.26331903232502546,0.2830683866544192,721851200
2000-10-27,0.27930590510368347,0.2887103909719372,0.2689610484959431,0.2840085874985933,744503200
2000-10-30,0.2905912697315216,0.2999957600426279,0.28212712549209384,0.28777018129237275,639189600
2000-10-31,0.29435276985168457,0.3046976076577201,0.28965093839818384,0.29717471248900307,885880800
2000-11-01,0.30845901370048523,0.3141020692874596,0.29247197593164775,0.29247197593164775,575366400
2000-11-02,0.33573201298713684,0.3376127294737846,0.3169230400533226,0.31786338574062334,590693600
2000-11-03,0.3347908556461334,0.3460760859792218,0.3300890509287798,0.3460760859792218,515821600
2000-11-06,0.3225662112236023,0.3404339925699784,0.31410209180927434,0.3376128789231295,393478400
2000-11-07,0.32068461179733276,0.3282083593321506,0.3131616929603379,0.3235065538930702,301963200
2000-11-08,0.3018765151500702,0.32256624073401946,0.29811505505554003,0.3216250156223403,422088800
2000-11-09,0.3037571609020233,0.30845896568699593,0.2868297546198486,0.299055331004999,476834400
2000-11-10,0.28682971000671387,0.29905528449031366,0.28682971000671387,0.29129644018052187,422251200
2000-11-13,0.29153165221214294,0.30093616880982155,0.2746042656532898,0.28212716072652405,431816000
2000-11-14,0.30469751358032227,0.3084589725593352,0.2943526789683237,0.2999957086905954,409001600
2000-11-15,0.29905542731285095,0.3037572587240538,0.28965093579247075,0.30140634301845237,282357600
2000-11-16,0.28588947653770447,0.2981150568964075,0.2840087590348558,0.29341239677321895,239372000
2000-11-17,0.27836570143699646,0.289650935557528,0.27460426644555697,0.2887105642536382,446180000
2000-11-20,0.2849491238594055,0.29341241595568,0.2746042854392952,0.27977629030033474,408066400
2000-11-21,0.28306829929351807,0.2934123051077458,0.2821270744700766,0.28871047515144155,301952000
2000-11-22,0.27836570143699646,0.28777021806180825,0.27648498394127674,0.2830683866544192,280532000
2000-11-24,0.2905912697315216,0.29341235817067046,0.28306835048575363,0.2837736225955408,160932800
2000-11-27,0.2811867892742157,0.2999957705555629,0.2783656756241482,0.29905539933887376,258792800
2000-11-28,0.2713128924369812,0.2858893837788428,0.26990234848949085,0.2811867251814656,269124800
2000-11-29,0.2642592787742615,0.2755444824508099,0.259557449588347,0.2722532221103081,492150400
2000-11-30,0.24827232956886292,0.2557952236443498,0.24262927381225924,0.25109341798617757,809597600
2000-12-01,0.25673651695251465,0.2633190667153252,0.25297420254761155,0.2557952917156642,385705600
2000-12-04,0.251093327999115,0.258617073188153,0.2473318697533783,0.258617073188153,371520800
2000-12-05,0.25579535961151123,0.26237876493190243,0.24639171818463643,0.2548550130472726,613978400
2000-12-06,0.21535702049732208,0.22570185643562535,0.21065518989272425,0.22005967979975236,1374464000
2000-12-07,0.21535702049732208,0.2238211392610195,0.21065518989272425,0.21723859148181585,408917600
2000-12-08,0.22664228081703186,0.2304045949719513,0.21723864251098518,0.2228808204722009,435624000
2000-12-11,0.22852295637130737,0.23134489833249575,0.2238211260443532,0.22852295637130737,332511200
2000-12-12,0.23134486377239227,0.2407484979094582,0.2257018093908025,0.22946326806803896,386260000
2000-12-13,0.22570186853408813,0.23416601286355082,0.22382115125866883,0.23416601286355082,344887200
2000-12-14,0.21723854541778564,0.22946326724068902,0.21723854541778564,0.2261720066050055,263317600
2000-12-15,0.2115955501794815,0.22100003960398276,0.2106551790843995,0.2191192974138188,513945600
2000-12-18,0.21441662311553955,0.2200596528707553,0.20971480564233722,0.2191192818424991,325808000
2000-12-19,0.21065518260002136,0.22946330795306835,0.21065518260002136,0.21629735904056702,374007200
2000-12-20,0.21629731357097626,0.22005962592097744,0.20501295050603396,0.20736386523274158,565331200
2000-12-21,0.2115955501794815,0.22570184485528422,0.20877444945026266,0.21441663835267322,366844800
2000-12-22,0.22570186853408813,0.22570186853408813,0.2125359184600488,0.2125359184600488,318052000
2000-12-26,0.22099997103214264,0.22570177482456905,0.21441657182352927,0.2238210583300078,216815200
2000-12-27,0.2228807955980301,0.2228807955980301,0.21347630453146457,0.21582722012362232,325466400
2000-12-28,0.2228807955980301,0.22476153811657973,0.2153570470500142,0.2162973931972304,305177600
2000-12-29,0.22382113337516785,0.22570185050031621,0.21817895688766786,0.22100004513141785,630336000
2001-01-02,0.22382113337516785,0.22946330986266783,0.2191193028942146,0.22382113337516785,452312000
2001-01-03,0.24639150500297546,0.2510933342043539,0.21723852664889723,0.21817889751158254,817073600
2001-01-04,0.25673651695251465,0.2783657377924388,0.25297420254761155,0.27295865859102564,739396000
2001-01-05,0.24639150500297546,0.2614381921673813,0.24168884710401192,0.2548547925430471,412356000
2001-01-08,0.24921272695064545,0.2555602023087191,0.23980823477577248,0.2548549300591622,373699200
2001-01-09,0.25861719250679016,0.2654348402921602,0.2492127012998946,0.25297416128106226,588929600
2001-01-10,0.24921272695064545,0.255795276317197,0.24168897751596527,0.25109346969083823,580781600
2001-01-11,0.2708427608013153,0.2783656546313202,0.24451086199637884,0.24451086199637884,803734400
2001-01-12,0.25861719250679016,0.27084279753360574,0.25673647507223585,0.26896120117698646,423376800
2001-01-16,0.25767672061920166,0.27460412352916713,0.25579512518065567,0.2623785244674998,306118400
2001-01-17,0.25297415256500244,0.26425938592968595,0.24827234658458477,0.26425938592968595,840873600
2001-01-18,0.2811867892742157,0.28212713537884737,0.2651997252287755,0.268020838878843,1227010400
2001-01-19,0.29341235756874084,0.29435272875054685,0.28118677884356624,0.29247198638693483,776664000
2001-01-22,0.2896508574485779,0.2952930335262946,0.27742528043303727,0.28682976940971955,519327200
2001-01-23,0.30845901370048523,0.3150424153235935,0.2868297992666214,0.29059125874732417,879530400
2001-01-24,0.30845901370048523,0.3112809558428907,0.29435271822802694,0.31034060980675676,717091200
2001-01-25,0.2999957501888275,0.3094002401910296,0.2971746618423415,0.3094002401910296,489708800
2001-01-26,0.29435276985168457,0.29811505869005517,0.28682984957090746,0.2934123985385724,482820800
2001-01-29,0.32632774114608765,0.3272681125639173,0.29435280263009733,0.29435280263009733,855528800
2001-01-30,0.3272680342197418,0.33102946876649075,0.31410208416001717,0.3244469206415948,692423200
2001-01-31,0.32538726925849915,0.33855321840475233,0.32256618098813994,0.3235065521156114,730704800
2001-02-01,0.31786346435546875,0.32350651924473584,0.3084589755626182,0.31128091735611885,369695200
2001-02-02,0.31034061312675476,0.33008911058756285,0.30845901700035405,0.317863507056584,427341600
2001-02-05,0.3037571609020233,0.3094001904985706,0.2971746141134203,0.30845896568699593,286115200
2001-02-06,0.31786346435546875,0.32186002240709843,0.3009360826433987,0.30328697255512527,462711200
2001-02-07,0.3122212886810303,0.31410203074663945,0.29811496982738417,0.31081074468784964,393887200
2001-02-08,0.3122212886810303,0.3169231187330006,0.30375717091215915,0.30940020069466906,604128000
2001-02-09,0.2877701222896576,0.3131616457677725,0.28118672176752235,0.30845896211543966,590083200
2001-02-12,0.29623427987098694,0.30093611035145623,0.28306833085027344,0.28682979021223787,274120000
2001-02-13,0.2877701222896576,0.3075186162365642,0.2858893803078037,0.2999956985332516,237070400
2001-02-14,0.29341235756874084,0.2952930748202963,0.27836566529814827,0.28871052677176745,309120000
2001-02-15,0.3018765151500702,0.3094002891491621,0.29623433756430484,0.29623433756430484,311416000
2001-02-16,0.28588947653770447,0.29341239677321895,0.2821271626099103,0.28588947653770447,263911200
2001-02-20,0.27554452419281006,0.2924719304791836,0.27366380730076484,0.2887104715830414,314893600
2001-02-21,0.2840086817741394,0.299995717901543,0.2746041927841032,0.2746041927841032,390258400
2001-02-22,0.28306829929351807,0.2915315630804033,0.27084272275422966,0.2868297582361511,431961600
2001-02-23,0.28306829929351807,0.28400867030718935,0.2746041816968627,0.28024635755478616,293865600
2001-02-26,0.29341235756874084,0.29623429981202515,0.2793060364799543,0.286829809520212,206438400
2001-02-27,0.29153165221214294,0.29247202351331963,0.2811868145374071,0.2901211078164078,348516000
2001-02-28,0.27460411190986633,0.29247185976622686,0.2727233703604894,0.29153148899153836,508233600
2001-03-01,0.2821270823478699,0.2821270823478699,0.25861712832421746,0.26802078849940303,330461600
2001-03-02,0.2896508574485779,0.3075186356538883,0.2746041923941789,0.27554453833242964,406201600
2001-03-05,0.30657821893692017,0.3084589356453307,0.28965081430335204,0.29153153101176255,324172800
2001-03-06,0.32350659370422363,0.3319698596033022,0.3112809890017158,0.3117511871819257,731802400
2001-03-07,0.3197442889213562,0.32538732015461425,0.3122213689489822,0.3206846601959177,419540800
