Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
944,2011-08-02,36.49332046508789,36.61164152213344,36.087651872159405,36.3073883579875,3239197
945,2011-08-03,35.377723693847656,36.39189613839112,34.85373413898039,36.02003199168557,12800281
946,2011-08-04,35.3270149230957,36.13835193721861,35.09037285909415,35.6988767659858,6939466
947,2011-08-05,34.583290100097656,35.05657198268837,33.85646738133941,33.97478842513688,12075758
948,2011-08-08,34.633995056152344,35.107274577199554,33.26486190173877,33.31556960306566,13716718
949,2011-08-09,34.44807434082031,35.056578420119735,33.46770602067136,33.46770602067136,7228990
950,2011-08-10,35.005855560302734,35.293205303903214,34.49876939578337,34.66779811728983,5126905
951,2011-08-11,34.819923400878906,35.24249517552071,34.58328137300062,34.600184702506006,6299073
952,2011-08-12,35.02276611328125,35.360823626007544,34.81993298120502,35.073476115749735,6421148
953,2011-08-16,35.02276611328125,35.46224133834528,34.85373735691811,35.174891535488236,4242848
954,2011-08-17,34.87063217163086,35.394621646857594,34.718506786590495,34.718506786590495,7430913
955,2011-08-18,34.70161437988281,35.10728296521904,34.36355684333605,34.98896420298732,5110388
956,2011-08-19,34.16071319580078,34.66779937877185,33.65362701282971,33.805754701800105,5245806
957,2011-08-22,34.887550354003906,35.02277246658469,33.721252182045816,34.14382414961032,3059716
958,2011-08-23,34.211421966552734,35.2932053263627,34.14381093642688,34.93824455245351,2837432
959,2011-08-24,34.49876022338867,34.73540220465928,33.907159855408466,34.617081214023976,6888368
960,2011-08-25,33.70433807373047,34.65089943709672,33.46769601343972,34.49877174331012,13758009
961,2011-08-26,32.94370651245117,33.80575345010349,32.65635676903415,33.70433575874461,9286925
962,2011-08-29,33.788856506347656,33.856467549167434,32.791585027509036,32.859198362928005,6345123
963,2011-08-30,33.87337112426758,34.177621965423015,33.5522146565378,34.143817590071976,3821904
964,2011-09-02,33.586021423339844,35.496047730968215,33.24796391323917,34.88754375426715,8166250
965,2011-09-05,32.84230422973633,33.636738217475305,32.690178767624595,33.51841943254388,7422597
966,2011-09-06,32.65393829345703,33.18475776283414,32.277227102936045,33.18475776283414,14848826
967,2011-09-07,33.1505126953125,33.47585293329754,32.73955648299025,32.77380380171791,11526455
968,2011-09-08,32.94503402709961,33.49297484070688,32.653938800586936,33.424482529316194,7049237
969,2011-09-09,32.91078567504883,33.20188089240593,32.68818508940992,32.91078567504883,6782680
970,2011-09-12,32.311466217041016,32.77379325872895,32.02037106894399,32.55119040357205,5271294
971,2011-09-13,32.3970947265625,32.65394266654762,32.2772314255766,32.48271070655754,4033213
972,2011-09-14,32.516944885253906,32.65392946888841,32.03749419757084,32.55118986992195,4248247
973,2011-09-15,32.87654113769531,33.01352809022718,32.15736834621027,32.60257187759546,8283475
974,2011-09-16,34.12652587890625,34.3320050869834,32.79091567136734,33.013518533864456,6853575
975,2011-09-19,33.54433822631836,34.33200543529696,33.40735131205005,33.69844647269908,3721222
976,2011-09-20,33.83543395996094,34.21214510333433,33.47584647264661,33.47584647264661,4399666
977,2011-09-21,33.98954391479492,34.14365450453142,33.61283507511426,33.66420372337202,2182138
978,2011-09-22,32.96215057373047,33.71557285700219,32.77379732539402,33.698449201022115,3792171
979,2011-09-23,32.89365768432617,33.28749247490242,32.4313329160168,32.705302116875046,3612112
980,2011-09-26,32.61968994140625,33.03064843528404,32.37996570163202,32.89366149649754,1880644
981,2011-09-27,33.09914779663086,33.321748426181195,32.722436537795616,33.030655473883236,1273121
982,2011-09-28,33.338863372802734,33.42447933447804,32.84229125958227,33.150507792620736,4398260
983,2011-09-29,33.37311553955078,33.88681138430377,32.9279120096018,33.15051261333532,9460952
984,2011-09-30,33.715576171875,33.93817675405742,33.21900171203748,33.21900171203748,6946805
985,2011-10-03,33.338863372802734,33.61283491466005,32.94503087808896,33.54434260981612,7517061
986,2011-10-04,32.825164794921875,33.578584728721545,32.73954884057006,33.15050495696248,2740436
987,2011-10-05,32.84230422973633,33.23613687998335,32.705317243467675,32.8936728980355,3503641
988,2011-10-07,33.30460739135742,33.85255033246563,33.04775957317813,33.18474646969568,4435678
989,2011-10-10,33.57857894897461,33.69844219342813,33.082006963703336,33.082006963703336,8326437
990,2011-10-11,33.80119323730469,33.92105419988609,33.390234729934775,33.73269860442184,5044978
991,2011-10-12,33.93819046020508,34.17791479686531,33.59572645855256,34.14366979018965,4905765
992,2011-10-13,34.02379608154297,34.21215168948986,33.66420852500471,33.938180107247284,3531871
993,2011-10-14,33.869686126708984,34.26351866010898,33.749822839596725,33.81831515116866,5039179
994,2011-10-17,33.51008987426758,33.97241692150301,33.32173432456124,33.83543001149785,1605713
995,2011-10-18,33.61282730102539,33.80118283854301,33.21899257303743,33.21899257303743,2025955
996,2011-10-19,34.229270935058594,34.41762651871746,33.715575155524405,33.903928416701625,5145909
997,2011-10-20,33.903926849365234,34.21214569632616,33.80118955619313,33.93817416207696,2881549
998,2011-10-21,33.903926849365234,34.28063799926808,33.6470789714719,33.81831089006746,2127672
999,2011-10-24,34.50324630737305,34.67447825286905,34.28064338473909,34.332014361877036,3334756
1000,2011-10-25,35.582008361816406,35.873103612279365,34.45187700220058,34.52036931922657,7605862
1001,2011-10-28,35.95870590209961,36.98609723387604,35.35939429189669,36.12993779072902,8504582
1002,2011-10-31,35.9073371887207,36.16418503773561,35.410765145121466,35.958708152012456,4561310
1003,2011-11-01,35.49637985229492,36.010075532343585,35.27377931993298,35.70185905330687,2155435
1004,2011-11-02,35.30804443359375,35.59913974722866,35.0683201107381,35.273799428890094,2429706
1005,2011-11-03,35.65049743652344,35.80460571643667,35.29090990173803,35.44502050413306,2676760
1006,2011-11-04,35.564884185791016,35.95871906731829,35.4107758940986,35.95871906731829,2070811
1007,2011-11-08,35.564884185791016,35.616255164676474,35.4107758940986,35.564884185791016,923114
1008,2011-11-09,35.462135314941406,35.83884643873165,35.41076667191609,35.61624588898011,3342820
1009,2011-11-11,36.112823486328125,36.215563110599426,35.27378747932899,35.445019412287245,7747315
1010,2011-11-14,36.078575134277344,36.64364189029539,35.804603584918446,36.23268340501621,8136060
1011,2011-11-15,35.47926330566406,36.18131467352829,35.35940234979756,35.633371576053364,2602442
1012,2011-11-16,35.68474197387695,36.078574472146435,35.171046199187224,35.171046199187224,5559879
1013,2011-11-17,35.325157165527344,36.07857722812846,35.205293879950936,35.44502045110375,4564324
1014,2011-11-18,34.571739196777344,35.44502259784562,33.68133213637793,35.27379064949819,6971425
1015,2011-11-21,33.92106246948242,34.588869045521825,33.69846182579086,34.075170786075226,5725408
1016,2011-11-22,33.52721405029297,34.0751547314005,33.25324254849857,34.0751547314005,5742603
1017,2011-11-23,32.55119705200195,33.45872766688139,32.242980509579006,33.33886438789376,4916261
1018,2011-11-24,32.636802673339844,33.0477587071614,32.41420216574344,32.84228185149109,10127464
1019,2011-11-25,33.013526916503906,33.287498489345246,32.46558377082121,32.756679002430495,7728058
1020,2011-11-28,33.25324630737305,33.47584687134757,32.945029784565016,33.25324630737305,5436096
1021,2011-11-29,32.602569580078125,33.49297425761934,32.53407494739806,33.35598963722278,5379923
1022,2011-11-30,33.93819046020508,34.21216212602362,32.636826789428994,32.688197783166466,13613461
1023,2011-12-01,34.24639892578125,34.93132671849832,34.07516465512005,34.24639892578125,4222484
1024,2011-12-02,35.410770416259766,35.616249655051206,34.21214694243345,34.2635155908905,5707744
1025,2011-12-05,35.153926849365234,35.4278984272639,34.87995527146657,34.999818562572834,2957969
1026,2011-12-07,35.325157165527344,35.804605662869385,34.87995366229157,34.94844597298589,5975381
1027,2011-12-08,34.04090881347656,35.4107639624723,33.90392190508827,35.25665572270652,5809203
1028,2011-12-09,33.74982452392578,33.81831683891592,33.253252337144886,33.40736062649317,4296964
1029,2011-12-12,33.08201599121094,34.04091524106301,32.7737994534821,33.90392830680892,8160604
1030,2011-12-13,33.93819046020508,34.21216212602362,32.73956645442128,33.01353812023982,3981949
1031,2011-12-14,32.996402740478516,34.07516303368327,32.87653945346384,33.886809757634246,5776327
1032,2011-12-15,34.02379608154297,34.3662599787257,32.4998322035762,32.516955862931724,12973287
1033,2011-12-16,33.595706939697266,34.691590643788516,33.08201123567187,33.989539383790884,12589918
1034,2011-12-19,33.95530700683594,34.19503129324349,32.962160216744415,33.08202352118927,4820722
1035,2011-12-20,33.40736389160156,34.05804675380795,33.13339228238215,34.05804675380795,6670657
1036,2011-12-21,33.52721405029297,33.852554192588265,33.2189952398438,33.73269093477782,10259801
1037,2011-12-22,34.468997955322266,34.58886124256672,33.39023533756768,33.47585130774748,3456402
1038,2011-12-23,34.67447280883789,34.914197030398256,34.09228242757217,34.41762493092003,3249611
1039,2011-12-26,34.53749465942383,34.62311064049221,34.31489403763889,34.45187867835545,1273482
1040,2011-12-27,33.886810302734375,34.5203670975526,33.27037484420924,34.503245761259514,4187065
1041,2011-12-28,34.31488800048828,34.57173589850518,33.69845258075138,33.97242413646575,3375709
1042,2011-12-29,34.24639892578125,34.41763087396052,33.97242734419804,34.24639892578125,2924882
1043,2011-12-30,34.28064727783203,34.520371564254425,34.023799330418996,34.24640227833292,2087779
1044,2012-01-02,34.24639892578125,34.332014899870885,33.749824418075825,34.12653563306299,1861469
1045,2012-01-03,34.55461120605469,34.70871947575364,34.24639466665678,34.36625562198634,3372939
1046,2012-01-04,34.760093688964844,35.0340629395432,34.023794941210404,34.520367110985994,3739279
1047,2012-01-05,34.69158935546875,35.01693181392117,34.468988820983505,34.74296031745234,5389056
1048,2012-01-06,34.160770416259766,34.69158740284452,33.85255162915004,34.65734241926416,7340405
1049,2012-01-09,34.725833892822266,34.86281846888662,33.938166774249645,33.938166774249645,2368495
1050,2012-01-10,35.13679122924805,35.37651540737335,34.60597191323273,34.60597191323273,3215986
1051,2012-01-11,34.31488800048828,35.17104766054461,34.21214837678518,35.17104766054461,4377469
1052,2012-01-12,34.43474578857422,34.72584097518132,34.0580369663267,34.72584097518132,4082544
1053,2012-01-13,34.91419219970703,34.99980814716725,34.417620168933986,34.45186515442935,5766505
1054,2012-01-16,34.29776382446289,34.91419923488386,34.16077920991676,34.520364403720784,4899595
1055,2012-01-17,34.41762924194336,34.67447715203303,34.280642296406434,34.41762924194336,10428799
1056,2012-01-18,33.93819046020508,34.674489457247574,33.664218794386535,34.53750246309698,6295415
1057,2012-01-19,34.229270935058594,34.65735075133709,33.93817573099656,34.09228400036049,8276461
1058,2012-01-20,34.74296188354492,34.99980973759704,34.21214252067429,34.2463898302071,6881600
1059,2012-01-23,34.5888557434082,35.359399352520434,34.46899247522038,34.931319569680305,18551268
1060,2012-01-24,34.43474578857422,34.76008828742269,34.26351387233039,34.52036174669613,10219894
1061,2012-01-25,34.53749465942383,34.760097603690895,34.09229109337183,34.62311064049221,13171474
1062,2012-01-27,35.325157165527344,35.94159260673982,34.64022941362055,34.76009269919696,9816649
1063,2012-01-30,34.845706939697266,35.44501869288742,34.674475010214366,34.931322904438716,4243234
1064,2012-01-31,35.65049743652344,35.89022168555311,34.794337745359044,34.931324689434426,10322025
1065,2012-02-01,35.25667190551758,35.75324416045894,35.15393225768916,35.75324416045894,10757718
1066,2012-02-02,35.99296569824219,36.31830595602658,35.153929563172305,35.3422851826734,11556658
1067,2012-02-03,36.626522064208984,37.08884924726767,36.07857890817514,36.14707122205889,11926606
1068,2012-02-06,37.328575134277344,37.499807087691785,36.42104438769157,36.88337159090338,9084488
1069,2012-02-07,36.90049743652344,37.756657254309864,36.592280831113186,37.49980930897394,6079363
1070,2012-02-08,36.883365631103516,37.92788084265002,36.352546196794805,37.19158449093517,11508450
1071,2012-02-09,37.26007080078125,37.84225879013437,36.951851990548704,37.68815054625873,11499785
1072,2012-02-10,36.763511657714844,37.41419217011659,36.301184441415344,36.78063299555536,8590813
1073,2012-02-13,37.83312225341797,38.12640314155422,36.69450550054542,36.69450550054542,15608851
1074,2012-02-14,37.746864318847656,38.04014521378152,37.52259234501824,37.781368779399884,5735198
1075,2012-02-15,38.19540786743164,39.02349380202281,37.712359493860006,37.78136607009598,15930040
1076,2012-02-16,38.19540786743164,38.73021292812013,37.695107264821054,38.0573947149597,3862429
1077,2012-02-17,38.54043960571289,39.16150341555208,38.298915440753106,38.6439506306727,8544515
1078,2012-02-21,38.14364242553711,38.64394288262719,38.04013142133109,38.488677546277735,6934289
1079,2012-02-22,37.936622619628906,38.88546925675326,37.85036383443578,38.07463807988949,5872252
1080,2012-02-23,38.868228912353516,39.36853189133374,37.8158732832655,37.8158732832655,18016976
1081,2012-02-24,39.437522888183594,39.74805824938068,38.91997253255897,39.00623131514961,10958004
1082,2012-02-27,38.488677978515625,39.67904869045514,38.3334126404225,39.67904869045514,11266052
1083,2012-02-28,38.57493591308594,39.12699069640351,38.21264857220679,38.64394246851074,9416477
1084,2012-02-29,38.98897933959961,39.29951002294103,38.64394420703392,38.73020299017534,7991077
1085,2012-03-01,38.81645965576172,39.195999216846644,38.47142454201874,38.59218776779643,2777389
1086,2012-03-02,38.73020553588867,38.98898190232215,38.40242260639015,38.7647099873809,3172662
1087,2012-03-05,38.05739212036133,38.76471474337729,37.660600239196434,38.609447032532074,3649302
1088,2012-03-06,38.316165924072266,38.574942304732396,37.81586538944658,38.05738954341213,4557989
1089,2012-03-07,37.4708366394043,38.057396068145785,36.849772751358046,37.95388503015142,15488701
1090,2012-03-09,38.00563430786133,38.21265635622582,37.643349233102896,37.643349233102896,3852720
1091,2012-03-12,38.24715042114258,38.59218551474203,37.90211532754312,38.2989047492149,5124092
1092,2012-03-13,38.41967010498047,38.695696323278405,37.953871766744264,38.41967010498047,9731037
1093,2012-03-14,38.85097122192383,39.126997491560324,38.488683818126496,38.7302079740182,4398722
1094,2012-03-15,38.07463836669922,39.09249157166152,37.86761634470854,38.74745642828994,4513645
1095,2012-03-16,37.19479751586914,38.643944620153135,37.00502772294544,38.12639191577176,3682825
1096,2012-03-19,37.212039947509766,37.41905957082905,36.3667022142204,37.33280080946635,3294232
1097,2012-03-20,37.074039459228516,37.53983789418352,36.74625650199924,37.212054936954246,3413743
1098,2012-03-21,37.522586822509766,37.74685876333123,36.815264204651776,37.0567883732102,3430274
1099,2012-03-22,36.659996032714844,37.505331728015086,36.332210750526215,37.2638075779178,3948023
1100,2012-03-23,37.16029357910156,37.33281114960949,36.47022329706984,36.78075398801639,3647743
1101,2012-03-26,36.55649185180664,37.09129693128824,36.31496765653364,36.91877931467611,4778733
1102,2012-03-27,36.48748016357422,36.97052848647592,36.159694865977066,36.91877414470774,5834802
1103,2012-03-28,36.64274215698242,36.884266296208544,36.314959229467014,36.659994382624156,4875221
1104,2012-03-29,36.504722595214844,36.7462490472563,36.228696375600244,36.64273804494127,12199593
1105,2012-03-30,37.315555572509766,37.72959957647057,36.504722127992125,36.504722127992125,8544753
1106,2012-04-02,37.4708366394043,37.72961306443024,37.14305129576883,37.298319022720335,8676278
1107,2012-04-03,37.988380432128906,38.126393556602515,37.43632325439573,37.66059516664519,3566758
1108,2012-04-04,38.24715042114258,38.40241574527853,37.69509333541586,37.97112187827922,3850338
1109,2012-04-09,37.8503532409668,38.247144945753604,37.45356387609864,37.98836866259994,4475284
1110,2012-04-10,38.091880798339844,38.40241377056262,37.64333707166061,37.8503567132236,4598397
1111,2012-04-11,38.54043960571289,38.6439506306727,37.62609728839383,37.62609728839383,4023851
1112,2012-04-12,38.557682037353516,39.26500212505353,38.33341015685142,38.523177591159794,5102969
1113,2012-04-13,38.64393997192383,39.09248606308551,38.14363955251692,38.64393997192383,6602489
1114,2012-04-16,38.59218978881836,38.90272047148147,38.38516777376345,38.626691898048016,4350870
1115,2012-04-17,39.19599533081055,39.299503982735914,38.298903188052186,38.35065751401487,9477019
1116,2012-04-18,39.28226089477539,39.76530915370255,39.0579866503369,39.23050421994222,4441325
1117,2012-04-19,39.55828857421875,39.67905181330624,39.09249252327995,39.16149908565021,2496045
1118,2012-04-20,39.28226089477539,39.79981360359134,39.09249110022568,39.40302412946683,2778756
1119,2012-04-23,38.21265411376953,39.50653599031891,38.02288430389173,39.144248596901186,3854809
1120,2012-04-24,37.95387649536133,38.471429229029745,37.69510012852712,38.33341610268593,3169871
1121,2012-04-25,37.4190673828125,38.109137617780135,37.16029104469964,37.884865727383314,3380361
1122,2012-04-26,37.29830551147461,38.22989983611561,37.005024733384346,37.72959939694906,4377198
1123,2012-04-27,37.350059509277344,37.95387094356651,37.1775419566233,37.33280728602813,1965594
1124,2012-04-30,38.38516616821289,38.661194730100796,37.298306484433226,37.298306484433226,3199398
1125,2012-05-02,37.815860748291016,38.592189794992244,37.64334318235741,38.229902438547825,3811572
1126,2012-05-03,37.488075256347656,37.78135605248785,37.3155576915403,37.608838487680494,1452253
1127,2012-05-04,36.8325080871582,37.47082398936325,36.60823385723142,37.29830643092071,5666533
1128,2012-05-07,36.504722595214844,36.91876660447498,35.60763270162916,36.71174459984491,4565509
1129,2012-05-08,36.48748016357422,36.97052848647592,36.24595366220377,36.50473005088388,2959419
1130,2012-05-09,35.969932556152344,36.66000302514942,35.797414938903074,36.245958871815226,2412310
1131,2012-05-10,35.36610794067383,36.34945659482816,35.19359038662018,35.93541493308323,3946438
1132,2012-05-11,34.96931838989258,35.53862775848522,34.572528926261924,35.36611019344246,3389145
1133,2012-05-14,34.934814453125,35.12458189280844,34.572527117505416,34.848555675116486,2233766
1134,2012-05-15,35.504119873046875,35.6593851985733,34.53802113433277,34.88305623102217,3494080
1135,2012-05-16,36.07342529296875,36.33220160434055,34.84855262441071,35.297096358853366,4435353
1136,2012-05-17,36.14243698120117,36.84975942173034,35.83190397954688,36.22869575834085,4208594
1137,2012-05-18,36.26319885253906,36.625486194373075,35.38335883377621,35.83190495509836,4935351
1138,2012-05-21,35.86640548706055,36.539223425627696,35.624881398846554,36.19418834534517,1491370
1139,2012-05-22,35.780155181884766,36.07343366555761,35.57313314877027,36.00442710115926,2362045
1140,2012-05-23,35.745643615722656,36.2114419275686,35.27984764379569,35.84915461167942,3087547
1141,2012-05-24,36.349464416503906,36.504729780578366,35.3488633236511,36.02168146125348,2135683
1142,2012-05-25,35.91816711425781,36.22870015358579,35.79740621556307,36.0561825783767,1446600
1143,2012-05-28,36.711761474609375,37.03954685592854,35.711160118776704,35.711160118776704,890739
1144,2012-05-29,37.03953552246094,37.35006623720701,36.504728204994784,37.160296427120194,5201353
1145,2012-05-30,36.608238220214844,37.143043183108794,36.383966303478395,37.005030055873966,4048557
1146,2012-05-31,36.625484466552734,36.918765238944445,36.245944918742175,36.280449364877335,8033660
1147,2012-06-01,35.76289367675781,36.53922258963155,35.53862181567294,36.40120949664375,3787828
1148,2012-06-04,35.90091323852539,36.03892869630024,35.2280951941207,35.53862821917466,3267896
1149,2012-06-05,36.55649185180664,36.98778589333698,36.05619123161544,36.19420438893718,12393979
1150,2012-06-06,37.83312225341797,38.333425220229216,36.573744571251645,36.573744571251645,9494285
1151,2012-06-07,37.28106689453125,38.21266155917606,37.09129704767843,37.83312186547043,4231838
1152,2012-06-08,36.91876220703125,37.43631481704091,36.487468365356534,37.19479073368684,3997879
1153,2012-06-11,37.005027770996094,37.436321691873935,36.918768986820524,37.263804123522796,2205393
1154,2012-06-12,37.143043518066406,37.31556109862542,36.590986324309775,36.88426714722788,3376544
1155,2012-06-13,37.125789642333984,37.35006153699222,36.798004402560764,37.09128519396232,2496726
1156,2012-06-14,36.470218658447266,37.29830429551326,36.228694558439315,36.936016975541826,6671985
1157,2012-06-15,36.59098434448242,36.832510816132334,36.38396466296447,36.64274101980139,10286920
1158,2012-06-18,36.93601989746094,37.09128523546878,36.47022154351819,36.74625011104281,3027005
1159,2012-06-19,37.522586822509766,37.91937636086149,36.780759749177854,36.93602745889083,9746993
1160,2012-06-20,37.401824951171875,37.91937776289873,37.26381180401262,37.38457506271679,8882639
1161,2012-06-21,37.867618560791016,37.91937289935779,36.884267408666766,37.091289442772755,4083003
1162,2012-06-22,37.97113037109375,38.19540229612759,37.522584181106566,37.608842973799504,7332263
1163,2012-06-25,37.212039947509766,38.10912966173063,37.00501798427183,37.83310115738626,5097127
1164,2012-06-26,37.90211486816406,37.953869195609116,37.02227492216545,37.02227492216545,1992235
1165,2012-06-27,37.88487243652344,38.43692731831103,37.643348279496394,37.95387900425695,5727518
1166,2012-06-28,37.8503532409668,38.22989272555963,37.50531819676191,37.95386422221199,3083553
1167,2012-06-29,39.178749084472656,39.54103644122491,38.0573849049514,38.07463712954327,7486892
1168,2012-07-02,38.85097122192383,39.316769646794626,38.74746020085037,39.196006398889,2634447
1169,2012-07-03,38.52318572998047,39.16150173998859,38.333418255579794,39.092495172941106,4091332
1170,2012-07-04,38.98897933959961,39.126992456658186,38.40242008222179,38.57493764850463,3061761
1171,2012-07-05,39.437522888183594,39.61004045336488,38.81646152546635,38.98897909064764,2830305
1172,2012-07-06,38.98897933959961,39.506532038448135,38.661196431646054,39.33401447216529,3797719
1173,2012-07-09,38.919979095458984,38.98898566518392,38.6784549314619,38.93723132287012,2397364
1174,2012-07-10,39.040740966796875,39.2477630209782,38.557692626933374,38.60944697051886,3199920
1175,2012-07-11,39.2132453918457,39.506526146756656,38.885462532775094,38.885462532775094,2903254
1176,2012-07-12,38.79920959472656,39.196001401599304,38.678448702136876,39.196001401599304,2728401
1177,2012-07-13,38.66120529174805,38.988988274820585,38.55769426027256,38.850975126133136,1672753
1178,2012-07-16,38.868228912353516,39.05799876576808,38.333426152621584,38.557698126707876,3148848
1179,2012-07-17,38.73020553588867,39.006234128068265,38.60944229558529,38.91997533925711,2407572
1180,2012-07-18,38.367919921875,38.833718338874675,38.21265456284828,38.678452979847954,2516255
1181,2012-07-19,38.64393997192383,38.9199685157094,38.471422424547725,38.626687749202425,2171498
1182,2012-07-20,38.38516616821289,38.81646006493801,38.22990083337567,38.40241839206572,1581366
1183,2012-07-23,37.71235275268555,38.298912055722155,37.626093962829586,38.17814881395605,2728477
1184,2012-07-24,38.28166198730469,38.764712641674215,37.57433940263757,37.660598197355036,8366909
1185,2012-07-25,38.21265411376953,38.436926036403634,37.4535772141778,38.178149661093755,6131518
1186,2012-07-26,38.557682037353516,38.81645836404934,38.022877160865015,38.28165348756083,10181302
1187,2012-07-27,39.45478820800781,39.67906016791249,38.67845895306412,39.09250075438345,4785341
1188,2012-07-30,40.765907287597656,40.88667051389422,39.334012495379625,39.489280169166385,10354713
1189,2012-07-31,41.04194259643555,41.64575411294197,40.76591166670078,40.783166232218505,13034800
1190,2012-08-01,41.05918884277344,41.23170640362678,40.576140608351736,40.88667128192009,5116745
1191,2012-08-02,40.748661041259766,41.145450523221385,40.67965214011919,40.748661041259766,5172210
1192,2012-08-03,40.817657470703125,41.07643378082334,40.26560508631688,40.489876952453514,3992386
1193,2012-08-06,41.55949401855469,41.78376592452563,40.92117807091538,41.04194130638854,3989076
1194,2012-08-07,40.903926849365234,41.69751054745617,40.64515047213017,41.49048850970032,5499481
1195,2012-08-08,41.04194259643555,41.16270115586582,40.817666003576434,40.97293369404216,5783459
1196,2012-08-09,41.07643508911133,41.490479070426126,40.8349133332093,41.093689651571566,4304923
1197,2012-08-10,41.248966217041016,41.9390413064045,40.78317243448388,41.04194883805539,4906011
1198,2012-08-13,41.369720458984375,41.490483690301076,40.748659097696276,41.059189778340325,2775124
1199,2012-08-14,41.421478271484375,41.71475909221833,40.938429985484305,40.938429985484305,3520379
1200,2012-08-16,41.43873596191406,42.26681946890245,40.97293752678335,41.40423150748971,3368688
1201,2012-08-17,40.593387603759766,41.749256115189944,40.110339403713155,41.52498423800809,4100386
1202,2012-08-21,41.248966217041016,41.49049273231021,40.21386060275499,40.386378205136,2904667
1203,2012-08-22,41.04194259643555,41.26621450945589,40.783166232218505,40.903924791648784,1988035
1204,2012-08-23,40.524391174316406,41.145452596521885,40.30011457422768,41.145452596521885,4652302
1205,2012-08-24,40.40361404418945,40.83490785021579,40.09308343981795,40.369109603739886,5080546
1206,2012-08-27,40.817657470703125,40.95567524663747,40.282854968389785,40.30010485046268,1296282
1207,2012-08-28,41.92177963256836,42.439332351986764,40.78316552178333,40.886674193731544,4356311
1208,2012-08-29,41.07643508911133,42.40482112600522,40.817658770749055,42.09429047993808,6345767
1209,2012-08-30,42.00804138183594,42.43933534510245,40.78316839809466,41.041944776054564,9698034
1210,2012-08-31,41.21446228027344,41.99079141262576,40.9901856759449,41.99079141262576,6414695
1211,2012-09-03,41.93903350830078,42.09429651367055,41.42147611755242,41.43873068248591,3891463
1212,2012-09-04,42.76710891723633,43.02588522432967,41.749253570734105,41.749253570734105,8607402
1213,2012-09-05,42.78804397583008,43.39830523982704,42.63111775887129,42.89265830058427,5181748
1214,2012-09-06,42.23008346557617,42.77059861115936,41.60238342282524,42.77059861115936,2059057
1215,2012-09-07,42.50906753540039,42.840354136688575,42.369580182689305,42.71830092938094,1292419
1216,2012-09-10,42.52650451660156,42.89265939238897,42.1952179300681,42.317271131939776,2343064
1217,2012-09-11,42.17778396606445,42.50906582418899,41.9162434165741,42.28239829392954,1345773
1218,2012-09-12,42.33470153808594,42.50906188826879,41.8988006626288,42.36957455408795,2846913
1219,2012-09-13,42.247528076171875,42.753175063980876,42.02086053088189,42.090606573968635,2572173
1220,2012-09-14,41.84649658203125,42.840351597153195,41.462902837443956,42.54393803407085,13519349
1221,2012-09-17,41.00957107543945,42.23009371442213,40.78290353130826,42.12547465032686,12665195
1222,2012-09-18,41.02699661254883,41.77674513035352,40.800329115979075,41.04443548448616,8408810
1223,2012-09-20,40.71315002441406,41.218796916935055,40.45160950686742,40.45160950686742,6301939
1224,2012-09-21,41.93366622924805,42.19520670806049,40.887504313998264,40.887504313998264,8707245
1225,2012-09-24,41.183929443359375,42.36957900313736,40.9746960552038,41.916243936990035,7593484
1226,2012-09-25,40.939823150634766,41.58495746183326,40.312127714231096,41.42803123781848,11733607
1227,2012-09-26,40.80033493041992,41.13162151634435,40.55622852712533,40.80033493041992,9302273
1228,2012-09-27,40.71315002441406,41.27110407447897,40.469043649439705,40.83520321190124,12478679
1229,2012-09-28,42.0208625793457,42.09060862583248,40.97470026101319,40.97470026101319,8847242
1230,2012-10-01,41.863914489746094,42.19520094290856,41.42801375128269,41.863914489746094,5138030
1231,2012-10-03,41.02699661254883,42.19521183927225,40.90494342829529,41.846491158448956,12133968
1232,2012-10-04,41.14905548095703,41.49777620995112,40.62597438746591,41.25366980772422,7257841
1233,2012-10-05,41.21879577636719,41.53264344277324,41.149049748353875,41.410590258663404,11584935
1234,2012-10-08,41.39316177368164,41.65470231973532,40.81776878850148,41.14905537210051,6807880
1235,2012-10-09,41.91624450683594,42.0208588374221,41.096749817818505,41.532650744973765,5205666
1236,2012-10-10,41.65469741821289,42.07315940476166,41.14905053007772,41.77674587481439,7436554
1237,2012-10-11,41.55008316040039,42.055730106781525,41.358288652367584,41.84649672449183,5476615
1238,2012-10-12,41.829063415527344,41.98598490800818,40.10289388944448,41.4977768261328,2847441
1239,2012-10-15,41.44546890258789,42.17778337689696,41.305981557440354,41.70700944842488,7208908
1240,2012-10-16,41.358299255371094,41.74189309960601,41.23624602359242,41.53265966367526,4006297
1241,2012-10-17,41.759315490722656,41.846495670328224,41.32341459269481,41.63726229330937,2639928
1242,2012-10-18,42.055728912353516,42.16034323561342,41.63726215965902,41.84649553600627,2525746
1243,2012-10-19,41.63726043701172,42.02085415614011,41.49777310182701,41.846493804702405,3153069
1244,2012-10-22,41.358299255371094,41.56753269130185,41.13163167054144,41.3059920788456,4657141
1245,2012-10-23,40.957252502441406,41.375714452804516,40.90494062004773,41.201354124363235,3935245
1246,2012-10-25,40.695709228515625,41.14904415955008,40.48647590272038,41.079298141009566,12050023
1247,2012-10-29,40.08545684814453,40.29468548966706,39.80647744306895,39.80647744306895,2123473
